id;key;French;Dutch;English;Portuguese;Swedish;Norwegian;Danish
951ffe5509dc7b1c06cc8a0238eb865d;destinations.name.indonesia;Indonésie;Indonesië;Indonesia;Indonésia;Indonesien;Indonesia;Indonesien
dba152d8044ea3841b95aded8086ea2c;destinations.description.indonesia;;;;;;;
babfbc915901d27c0ee8b04b3b278b63;destinations.name.japan;Japon;Japan;Japan;Japão;Japan;Japan;Japan
6ff53575825170d5d80d6ca0a3f2cb2c;destinations.description.japan;;;;;;;
8d310e8975857d8bfc3a902a75917594;destinations.name.sriLanka;Sri Lanka;Sri Lanka;Sri Lanka;Sri Lanka;Sri Lanka;Sri Lanka;Sri Lanka
90f74a4f72992f1eab486e08cdb01199;destinations.description.sriLanka;Un circuit au Sri Lanka vous permet de lever le voile sur l'une des perles de l'Asie. Ce pays doit cette appellation à ses paysages époustouflants et à ses cités royales regorgeant de curiosités sacrées, sans oublier ses plages paradisiaques, où des tortues viennent pondre leurs œufs. Le Sri Lanka constitue donc le pays idéal pour un circuit aventureux rempli de moments uniques.;Een van de parels van Azië ontdek je tijdens een rondreis Sri Lanka. Het land dankt zijn bijnaam aan de adembenemende landschappen en de Koningssteden vol heilige bezienswaardigheden. En dan hebben we de paradijselijke stranden, waar schildpadden hun eitjes leggen, nog niet eens genoemd. Sri Lanka is dan ook het ideale land voor een avontuurlijke rondreis waarbij je unieke momenten beleeft.;You will discover one of the pearls of Asia on a tour of Sri Lanka. The country owes its nickname to its breathtaking landscapes and King's Cities full of sacred sights. Not to mention the stunning beaches, where turtles lay their eggs. Sri Lanka is the ideal country for an adventurous tour where you will experience unique moments. ;Você conhecerá uma das pérolas da Ásia em um tour pelo Sri Lanka. O país deve o seu apelido às suas paisagens incríveis e às cidades do Rei cheias de locais sagrados. Sem falar nas praias deslumbrantes, onde as tartarugas depositam seus ovos. O Sri Lanka é o país ideal para um passeio de aventura onde você viverá momentos únicos. ;På en resa till Sri Lanka kommer du att upptäcka en av Asiens pärlor. Landet har fått sitt smeknamn tack vare sina hisnande landskap och kungastäder fulla av heliga sevärdheter. För att inte tala om de fantastiska stränderna, där sköldpaddor lägger sina ägg. Sri Lanka är det perfekta landet för en äventyrlig resa där du kommer att uppleva unika ögonblick.;På en rundreise i Sri Lanka vil du oppdage en av Asias perler. Landet har gjort seg fortjent til kallenavnet takket være sitt fantastiske landskap og sine kongelige byer fulle av hellige severdigheter. For ikke å snakke om de fantastiske strendene der skilpaddene legger eggene sine. Sri Lanka er det perfekte landet for en eventyrlig reise der du får oppleve unike øyeblikk.;Du vil opdage en af Asiens perler på en rundtur i Sri Lanka. Landet er velsignet med betagende landskaber og kongebyer fulde af hellige seværdigheder. For ikke at nævne de fantastiske strande, hvor skildpadderne lægger deres æg. Sri Lanka er det ideelle land for en eventyrlig rundtur, hvor du oplever unikke øjeblikke. 
a01fd95f4bcd9b73714690dd4dd85cc0;destinations.name.thailand;Thaïlande;Thailand;Thailand;Tailândia;Thailand;Thailand;Thailand
9d835f70498bf472c638ece9a593a469;destinations.description.thailand;Au pays du sourire éternel, difficile de ne pas être soi-même de bonne humeur. Il faut dire que les plages de sable blanc bordées de palmiers, la gentillesse des habitants et les mets délicieux sont de nature à donner le sourire. Mais lors d'un circuit en Thaïlande, vous découvrirez aussi les temples richement décorés et les sites historiques. Comme le Wat Pho à Bangkok et le pont sur la rivière Kwaï près de Kanchanaburi.;In het ‘land van de eeuwige glimlach’ is het moeilijk om zelf niet vrolijk te worden. De parelwitte palmenstranden, de vriendelijke bevolking en het lekkere eten toveren zeker en vast een glimlach op je gezicht. Maar tijdens een rondreis Thailand maak je natuurlijk ook kennis met de rijk versierde tempels en de historische bezienswaardigheden. Zoals de Wat Pho in Bangkok en de ‘Bridge over the River Kwai’ bij Kanchanaburi.;"In the ""land of eternal smiles"", it's hard not to feel cheerful yourself. The pearly white palm beaches, friendly locals and delicious food are sure to put a smile on your face. But a tour of Thailand will, of course, introduce you to the richly decorated temples and historical sites. Like the Wat Pho in Bangkok and the ""Bridge over the River Kwai"" near Kanchanaburi. ";"Na ""terra dos sorrisos eternos"", é difícil não se sentir alegre. As praias de palmeiras brancas peroladas, os cordiais moradores locais e a comida deliciosa certamente colocarão um sorriso em seu rosto. No entanto, um tour pela Tailândia irá, certamente, apresentá-lo aos templos ricamente decorados e aos locais históricos. É o caso de Wat Pho, em Bangkok, e da ""Ponte sobre o Rio Kwai"", perto de Kanchanaburi. ";"I ""de eviga leendenas land"" är det svårt att inte känna sig glad själv. De pärlvita palmstränderna, de vänliga lokalborna och den utsökta maten ger dig garanterat ett leende på läpparna. Men en resa till Thailand kommer naturligtvis också att introducera dig till de rikt dekorerade templen och historiska platserna. Som Wat Pho i Bangkok och ""Bron över floden Kwai"" nära Kanchanaburi. ";"I ""det evige smilets land"" er det vanskelig å ikke bli i godt humør selv. De perlehvite palmestrendene, den vennlige lokalbefolkningen og den deilige maten får deg garantert til å smile. Men en reise i Thailand vil selvfølgelig også introdusere deg for de rikt dekorerte templene og historiske stedene. Som Wat Pho i Bangkok og ""Broen over elven Kwai"" i nærheten av Kanchanaburi.";"I ""de evige smils land"" er det svært ikke selv at føle sig i godt humør. De perlehvide palmestrande, den venlige lokalbefolkning og den lækre mad vil helt sikkert give dig et smil på læben. Men en rundtur i Thailand vil selvfølgelig også introducere dig til de rigt dekorerede templer og historiske steder. Som Wat Pho i Bangkok og ""Broen over floden Kwai"" nær Kanchanaburi. "
8f30e2204b650d4f924c306aa91d585c;destinations.name.vietnam;Vietnam;Vietnam;Vietnam;Vietnã;Vietnam;Vietnam;Vietnam
c65660f96f14cfb89dd151ce13e547e1;destinations.description.vietnam;;;;;;;
7a7fbace2766994aee5298a1056f654a;destinations.name.centralAmerica;Amérique centrale;Midden-Amerika;Central America;América Central;Centralamerika;Mellom-Amerika;Mellemamerika
291883209107cc99622942bc4775e4cf;destinations.description.centralAmerica;Marchez sur les traces des grands explorateurs, remplissez la carte mémoire de votre appareil photo et laissez-vous subjuguer. Au Pérou, l'un des pays les plus mystérieux au monde, vous partez en quête des civilisations secrètes. Le Machu Picchu, la cité perdue des Incas, est un site incontournable. Pour sentir toute la puissance des chutes d'Iguazú ou voir un tango envoûtant, il faut aller en Argentine. Le Chili est le «pays où la terre s'arrête». Des paysages de glaciers féeriques vous attendent en Patagonie, la partie méridionale du Chili et de l'Argentine. Admirez de près le spectacle des immenses morceaux de glace qui se détachent et tombent avec fracas dans les lacs bleus. Un seul mot: «Waouh!». Il ne fait aucun doute que l'Amérique du Sud est la destination par excellence des véritables amoureux de la nature!;Welkom in het tropische paradijs van witte zandstranden, kokospalmen en kristalhelder turquoise water! Midden-Amerika staat ook symbool voor vriendschap, verbroedering en lange verhalen bij tongstrelende cocktails terwijl op de achtergrond de tonen van opzwepende muziek weerklinken. Ay corazón! Maar ook op cultureel gebied doet Midden-Amerika je thuis snel vergeten. Cuba, hét eiland van Fidel Castro, staat gelijk aan oldtimers, salsa en koloniale steden. Slenter door de kleine straatjes langs de pastelkleurige herenhuizen in Havana en Trinidad en zie waar de wereldberoemde sigaren gerold worden. Ontrafel de geheimen van de Maya’s in Mexico en geniet van de zonsopgang bij het wereldwonder Chichén Itzá. Aapjes, luiaards, kolibries en groene kikkers spot je dan weer in de tropische regenwouden van Costa Rica. Midden-Amerika verovert en verwarmt ieders hart!;Welcome to the tropical paradise of white sand beaches, coconut palms and crystal clear turquoise waters! Central America stands for friendship, fraternization and tall tales over delicious cocktails to the echoing tones of rousing music in the background. Ay corazón! Central American culture also quickly makes you forget about home. Cuba, the island of Fidel Castro, means vintage cars, salsa and colonial cities. Stroll the small streets past the pastel-coloured mansions in Havana and Trinidad and see the world-famous cigars being rolled. Uncover the secrets of the Maya in Mexico and enjoy the sunrise at one of the wonders of the world, Chichén Itzá. In Costa Rica's tropical rainforests, you can spot monkeys, sloths, hummingbirds and green frogs. Central America conquers and warms everyone's heart!;Bem-vindo ao paraíso tropical de praias de areia branca, coqueiros e águas azul-turquesa cristalinas! A América Central é sinônimo de amizade, confraternização e contos de fadas, e de deliciosos coquetéis ao som de músicas animadas ao fundo. Ay corazón! A cultura da América Central também faz com que você se esqueça rapidamente de casa. Cuba, a ilha de Fidel Castro, é sinônimo de carros antigos, salsa e cidades coloniais. Passeie pelas pequenas ruas, passe pelas mansões em tons pastéis de Havana e Trinidad, e veja os charutos mundialmente famosos sendo enrolados. Descubra os segredos dos maias no México e aproveite o nascer do sol em uma das maravilhas do mundo: Chichén Itzá. Nas florestas tropicais da Costa Rica, você pode ver macacos, preguiças, beija-flores e sapos verdes. A América Central conquista e aquece o coração de todos!;Välkommen till det tropiska paradiset med vita sandstränder, kokospalmer och kristallklart turkost vatten! Centralamerika står för vänskap, förbrödring och långa historier över läckra cocktails till de ekande tonerna av medryckande musik i bakgrunden. Ay corazón! Den centralamerikanska kulturen gör också att man snabbt glömmer bort sitt hemland. Kuba, Fidel Castros ö, betyder veteranbilar, salsa och koloniala städer. Strosa på smågatorna förbi de pastellfärgade herrgårdarna i Havanna och Trinidad och se de världsberömda cigarrerna rullas. Ta del av mayafolkets hemligheter i Mexiko och njut av soluppgången vid ett av världens underverk, Chichén Itzá. I Costa Ricas tropiska regnskogar kan du se apor, sengångare, kolibrier och gröna grodor. Centralamerika erövrar och värmer allas hjärtan!;Velkommen til et tropisk paradis med hvite sandstrender, kokospalmer og krystallklart, turkisblått vann! Mellom-Amerika står for vennskap, forbrødring og røverhistorier over deilige cocktails til fengende musikk i bakgrunnen. Ay corazón! Den mellomamerikanske kulturen får deg også raskt til å glemme hjemlandet. Cuba, Fidel Castros øy, er ensbetydende med veteranbiler, salsa og koloniale byer. I Havanna og Trinidad kan du rusle rundt i de små gatene forbi de pastellfargede herskapshusene og se de verdensberømte sigarene bli rullet. Oppdag mayaenes hemmeligheter i Mexico, og nyt soloppgangen ved et av verdens underverk, Chichén Itzá. I Costa Ricas tropiske regnskoger kan du se aper, dovendyr, kolibrier og grønne frosker. Mellom-Amerika erobrer og varmer alles hjerter!;Velkommen til det tropiske paradis med hvide sandstrande, kokospalmer og krystalklart turkisblåt vand! Mellemamerika står for venskab, forbrødring og skrøner over lækre cocktails til tonerne af medrivende musik i baggrunden. Ay corazón! Den mellemamerikanske kultur får dig også hurtigt til at glemme alt om dit hjemland. Cuba, Fidel Castros ø, er lig veteranbiler, salsa og koloniale byer. Gå en tur i de små gader forbi de pastelfarvede palæer i Havana og Trinidad og se de verdensberømte cigarer blive rullet. Afdæk mayaernes hemmeligheder i Mexico, og nyd solopgangen ved et af verdens vidundere, Chichén Itzá. I Costa Ricas tropiske regnskove kan du spotte aber, dovendyr, kolibrier og grønne frøer. Mellemamerika erobrer og varmer alles hjerter!
9c075e49757c6e298d859337472b1b84;destinations.name.costaRica;Costa Rica;Costa Rica;Costa Rica;Costa Rica;Costa Rica;Costa Rica;Costa Rica
c143effb9565dbdd4fbf8c678d71844b;destinations.description.costaRica;Un véritable paradis naturel vous attend au cœur de l’Amérique. Des jungles où des singes alouates se déplacent de branche en branche, des rivières pleines de crocodiles et des chutes d’eau constituent le décor du Costa Rica. Sans oublier les volcans dotés de sources d’eau chaude, les orchidées colorées et les plages paradisiaques. Pendant un circuit au Costa Rica, les amoureux de la nature s’en donneront à cœur joie.;Een natuurlijk paradijs wacht je op in het hart van Amerika. Jungles waar brulapen van tak naar tak slingeren, rivieren vol krokodillen en watervallen vormen het prachtige decor van Costa Rica. En niet te vergeten: vulkanen met warmwaterbronnen, kleurrijke orchideeën en paradijselijke stranden. Tijdens een rondreis door Costa Rica kunnen natuurliefhebbers hun hart ophalen.;A natural paradise awaits you in the heart of America. Jungles where howler monkeys swing from branch to branch, rivers full of crocodiles and waterfalls make up the beautiful backdrop of Costa Rica. Last but not least: volcanoes with hot springs, colourful orchids and paradisical beaches. A tour of Costa Rica is a treat for nature lovers.  ;Um paraíso natural espera por você no coração da América. Selvas onde macacos bugios se balançam de galho em galho, rios cheios de crocodilos e cachoeiras compõem o belo cenário da Costa Rica. Por último, mas não menos importante: vulcões com fontes termais, orquídeas coloridas e praias paradisíacas. Um tour pela Costa Rica é um deleite para os amantes da natureza.  ;Ett naturparadis väntar på dig i hjärtat av Amerika. Djungler där vrålapor svingar sig från gren till gren, floder fulla av krokodiler och vattenfall utgör den vackra bakgrunden i Costa Rica. Sist men inte minst: vulkaner med varma källor, färgglada orkidéer och paradisiska stränder. En resa till Costa Rica är en njutning för alla naturälskare.  ;Et naturparadis venter på deg i hjertet av Amerika. Jungler der brøleaper svinger seg fra gren til gren, elver fulle av krokodiller og fossefall utgjør Costa Ricas vakre naturkulisse. Sist, men ikke minst: vulkaner med varme kilder, fargerike orkideer og paradisiske strender. En tur til Costa Rica er en opplevelse for naturelskere.;Et naturparadis venter på dig i hjertet af Amerika. Jungler, hvor brøleaber svinger sig fra gren til gren, floder fulde af krokodiller og vandfald udgør Costa Ricas smukke naturkulisse. Sidst, men ikke mindst: vulkaner med varme kilder, farverige orkideer og paradisiske strande. En rundtur på Costa Rica er en fornøjelse for naturelskere.  
511f1f2b845733e2ba271d1834daf051;destinations.name.cuba;Cuba;Cuba;Cuba;Cuba;Kuba;Cuba;Cuba
025a2dfd4859e841f8ff12f1ffb13e6d;destinations.description.cuba;Un véritable paradis naturel vous attend au cœur de l’Amérique. Des jungles où des singes alouates se déplacent de branche en branche, des rivières pleines de crocodiles et des chutes d’eau constituent le décor du Costa Rica. Sans oublier les volcans dotés de sources d’eau chaude, les orchidées colorées et les plages paradisiaques. Pendant un circuit au Costa Rica, les amoureux de la nature s’en donneront à cœur joie.;Zie je jezelf al rijden in een Amerikaanse oldtimer? Of een Cubaanse sigaar roken op een bankje in de schaduw? Tijdens een rondreis op Cuba worden die dromen werkelijkheid. Dit veelzijdige eiland in de Caribische Zee is beroemd om zijn oldtimers in de hoofdstad Havana en zijn sigaren uit de pittoreske vallei van Viñales. Je krijgt de gelegenheid om te ontspannen op het paradijselijke strand van Varadero met een mojito in de hand.;Can you see yourself driving an American vintage car? Or smoking a Cuban cigar on a bench in the shade? During a tour of Cuba, these dreams can come true. This diverse island in the Caribbean Sea is famous for its vintage cars in the capital Havana and its cigars from the picturesque valley of Viñales. You will have the opportunity to relax on Varadero's paradise beach with a mojito in hand.  ;Você consegue se imaginar dirigindo um carro antigo americano? Ou fumando um charuto cubano em um banco na sombra? Durante um tour por Cuba, esses sonhos podem se tornar realidade. Essa diversificada ilha no Mar do Caribe é famosa por conta de seus carros antigos na capital Havana e por seus charutos do pitoresco Vale de Viñales. Você terá a oportunidade de relaxar na praia paradisíaca de Varadero com um mojito na mão.  ;Kan du se dig själv köra en amerikansk veteranbil? Eller röka en kubansk cigarr på en bänk i skuggan? Under en resa till Kuba kan dessa drömmar gå i uppfyllelse. Denna mångsidiga ö i Karibiska havet är känd för sina veteranbilar i huvudstaden Havanna och sina cigarrer från den pittoreska dalen Viñales. Du kommer att ha möjlighet att koppla av på Varaderos paradisstrand med en mojito i handen.;Kan du se deg selv kjøre en amerikansk veteranbil? Eller røyke en kubansk sigar på en benk i skyggen? Under en rundreise på Cuba kan disse drømmene gå i oppfyllelse. Denne mangfoldige øya i Det karibiske hav er kjent for sine veteranbiler i hovedstaden Havanna og sine sigarer fra den pittoreske dalen Viñales. Du får muligheten til å slappe av på Varaderos paradisstrand med en mojito i hånden.;Kan du forestille dig at køre i en amerikansk veteranbil? Eller ryge en cubansk cigar på en bænk i skyggen? Under en rundtur på Cuba kan disse drømme blive til virkelighed. Denne mangfoldige ø i Det Caribiske Hav er berømt for sine veteranbiler i hovedstaden Havana og sine cigarer fra den maleriske dal Viñales. Du får mulighed for at slappe af på paradisstranden i Varadero med en mojito i hånden.  
2c34db97562b1d82bc19c011dccf1363;destinations.name.mexico;Mexique;Mexico;Mexico;México;Mexiko;Mexico;Mexico
687d90f7240f1ddfb0839fbc2350282d;destinations.description.mexico;Avis aux adeptes de culture et de soleil: il y en a pour tous les goûts lors d'un circuit au Mexique. Ce pays d’Amérique centrale peut se targuer de posséder des cités mayas historiques et des plages paradisiaques. Pas question de manquer Chichén Itzá et la célèbre pyramide de Kukulcán. Envie de vous reposer? La plage nacrée de Playa del Carmen n’attend que vous. Ou plongez dans la mer des Caraïbes et admirez les coraux du grand récif.;Voor wie van cultuur en zon houdt, biedt een rondreis door Mexico voor elk wat wils. Dit Centraal-Amerikaanse land kan uitpakken met historische Mayasteden en paradijselijke stranden. Chichén Itzá en de beroemde piramide van Kukulcán mag je zeker niet missen. Zin in ontspanning? Het betoverend mooie strand Playa del Carmen wacht op jou. Of neem een duik in de Caribische Zee en bewonder de koralen van het groot rif.;For those who love culture and sun, a tour of Mexico offers something for everyone. This Central American country boasts historic Mayan cities and unspoilt beaches. Chichén Itzá and the famous pyramid of Kukulcán must not be missed. Feel a need to relax? The enchantingly beautiful Playa del Carmen beach awaits you. Or take a dip in the Caribbean Sea and admire the corals of the great reef.  ;Para quem gosta de cultura e sol, um tour pelo México tem sempre algo a oferecer para todos. Esse país da América Central possui cidades maias históricas e praias virgens. Você não pode deixar de visitar Chichén Itzá e a famosa pirâmide de Kukulcán. Está precisando relaxar? Visite a encantadora praia Playa del Carmen, que espera por você. Ou dê um mergulho no Mar do Caribe e aprecie os corais do grande recife.  ;För dem som älskar kultur och sol erbjuder en utflykt i Mexiko något för alla. Detta centralamerikanska land ståtar med historiska mayastäder och oförstörda stränder. Chichén Itzá och den berömda pyramiden Kukulcán får du inte missa. Känner du ett behov av att koppla av? Då väntar den förtrollande vackra stranden Playa del Carmen på dig. Eller ta ett dopp i Karibiska havet och beundra korallerna i det stora revet.  ;For de som elsker kultur og sol, byr en rundreise i Mexico på noe for enhver smak. Dette mellomamerikanske landet kan skilte med historiske mayabyer og uberørte strender. Du må ikke gå glipp av Chichén Itzá og den berømte pyramiden Kukulcán. Har du lyst til å slappe av? Den fortryllende vakre stranden Playa del Carmen venter på deg. Eller ta en dukkert i Det karibiske hav og beundre korallene i det store revet.;For dem, der elsker kultur og sol, byder en rundtur i Mexico på noget for enhver smag. Dette mellemamerikanske land kan prale af historiske mayabyer og uspolerede strande. Chichén Itzá og den berømte pyramide Kukulcán må du ikke gå glip af. Trænger du til at slappe af? Den fortryllende smukke strand Playa del Carmen venter på dig. Eller tag en dukkert i det Caribiske Hav og beundre korallerne ved det store rev.  
fee1efc02595b034c044236330601364;destinations.name.europe;Europe;Europa;Europe;Europa;Europa;Europa;Europa
47b14ef9d9b5c95a1d8a0b77bb27016c;destinations.description.europe;Il ne faut pas toujours aller loin pour faire un circuit fantastique. À quelques heures de chez vous, vous trouverez de somptueux paysages, des villes captivantes et une savoureuse cuisine. Laissez-vous surprendre par un circuit culturel en Italie, en Croatie, en Grèce ou en Espagne. Rendez-vous en Islande et en Norvège pour admirer la nature à l'état pur, des cascades spectaculaires et des fjords majestueux. Des fastueux palais en Russie aux imposants châteaux en Écosse, en passant par les montagnes du Caucase en Géorgie et en Arménie et la nature subtropicale des Açores et de Madère: des destinations connues et moins connues n'attendent plus que vous.;Je hoeft niet altijd ver te reizen om een fantastische rondreis te beleven. Op slechts luttele uurtjes van jou vandaan vind je al prachtige landschapen, bruisende steden en culinair genot. Laat je verrassen tijdens een culturele rondreis doorheen Italië, Kroatië, Griekenland of Spanje. Een reis naar IJsland en Noorwegen daarentegen staat garant voor pure natuur, kletterende watervallen en dramatische fjorden. Van rijkelijke paleizen in Rusland tot robuuste kastelen in Schotland, van de ruige Kaukasus in Georgië en Armenië tot de subtropische natuur van de Azoren en Madeira, bekende én minder bekende parels liggen klaar om door jou ontdekt te worden.;You don't always have to travel far to have a great trip. Beautiful landscapes, bustling cities and culinary delights are just a few hours away. Let a cultural tour of Italy, Croatia, Greece or Spain surprise you. A trip to Iceland or Norway, by contrast, will not disappoint with pure nature, cascading waterfalls and dramatic fjords. From lavish palaces in Russia to rugged castles in Scotland, from the rugged Caucasus in Georgia and Armenia to the subtropical nature of the Azores and Madeira, familiar, and less familiar, gems are waiting to be discovered by you.;Nem sempre é preciso viajar para longe para fazer uma ótima viagem. Belas paisagens, cidades movimentadas e delícias culinárias estão a apenas algumas horas de distância. Deixe-se surpreender por um tour cultural pela Itália, pela Croácia, pela Grécia ou pela Espanha. Por outro lado, uma viagem à Islândia ou à Noruega não irá decepcionar por conta da natureza pura, das cascatas e dos fiordes impressionantes. De palácios luxuosos na Rússia a castelos escarpados na Escócia, do Cáucaso acidentado na Geórgia e na Armênia à natureza subtropical dos Açores e da Madeira, preciosidades familiares e menos familiares estão esperando para serem descobertas por você.;Du behöver inte alltid resa långt för att få en fantastisk utflykt. Vackra landskap, livliga städer och kulinariska läckerheter ligger bara några timmar bort. Låt dig överraskas av en kulturresa till Italien, Kroatien, Grekland eller Spanien. En resa till Island eller Norge kommer däremot inte att göra dig besviken med ren natur, brusande vattenfall och dramatiska fjordar. Från överdådiga palats i Ryssland till ruffiga slott i Skottland, från det karga Kaukasus i Georgien och Armenien till den subtropiska naturen på Azorerna och Madeira - välkända och mindre välkända pärlor väntar på att bli upptäckta av dig.;Du trenger ikke alltid å reise langt for å få en flott opplevelse. Vakre landskap, pulserende byer og kulinariske herligheter er bare noen timer unna. La deg overraske av en kulturreise til Italia, Kroatia, Hellas eller Spania. En tur til Island eller Norge vil garantert ikke skuffe med ren natur, brusende fossefall og dramatiske fjorder. Fra overdådige palasser i Russland til forrevne slott i Skottland, fra det barske Kaukasus i Georgia og Armenia til den subtropiske naturen på Azorene og Madeira – kjente og mindre kjente perler venter på å bli oppdaget av deg.;Man behøver ikke altid at rejse langt for at opleve en god tur. Smukke landskaber, travle byer og kulinariske lækkerier er kun et par timer væk. Lad dig overraske af en kulturel rundtur til Italien, Kroatien, Grækenland eller Spanien. En tur til Island eller Norge, derimod, vil ikke skuffe med ren natur, brusende vandfald og dramatiske fjorde. Fra overdådige paladser i Rusland til barske slotte i Skotland, fra det barske Kaukasus i Georgien og Armenien til den subtropiske natur på Azorerne og Madeira - kendte og mindre kendte perler venter på at blive opdaget.
7aa0f8e2c56e38d9eac5ab4c0f55aace;destinations.name.albania;Albanie;Albanië;Albania;Albânia;Albanien;Albania;Albanien
64b5bb59cee29c2a2e46d6c370d5124d;destinations.description.albania;;;;;;;
e2ec056ca853599d9b80d358485650c0;destinations.name.armenia;Arménie;Armenië;Armenia;Armênia;Armenien;Armenia;Armenien
75c3efd20dbf98d69e3449e7519f75ad;destinations.description.armenia;;;;;;;
6395b99bcbd5bfc129d0d163ae89e609;destinations.name.azores;Açores;Azoren;Azores;Açores;Azorerna;Azorene;Azorerne
2c253a7d4bafe072174591fd6cc8be7b;destinations.description.azores;Lors d'un circuit aux Açores, vous explorez le paradis. Pur, inaltéré et pratiquement méconnu, cet archipel appartient au Portugal. Vous vous baladez le long de lacs de cratère féériques, vous photographiez des panoramas éblouissants et vous profitez pleinement de la nature luxuriante. Par ailleurs, saviez-vous que les Açores étaient des îles volcaniques? Découvrez-le à Furnas, à São Miguel, où jaillissent des geysers et bouillonnent des sources de soufre.;Tijdens een rondreis op de Azoren ga je op ontdekking door het paradijs. Deze eilandengroep behoort bij Portugal en is puur, ongerept en vrijwel onontdekt. Je wandelt er langs feeërieke kratermeren, fotografeert elke miradouro en geniet volop van de weelderige natuur. Wist je trouwens dat de Azoren vulkanisch zijn? Dat ervaar je het beste in Furnas op São Miguel, waar geisers spuiten en zwavelbronnen borrelen.;A tour of the Azores is a tour of paradise. This archipelago belongs to Portugal and is pure, unspoiled and virtually undiscovered. You'll hike past enchanting crater lakes, photograph every miradouro and fully enjoy the lush nature. By the way, did you know that the Azores are volcanic? The best place to experience this is in Furnas on São Miguel, where geysers spout and sulphur springs boil.;Um tour pelos Açores é como um tour pelo paraíso. Esse arquipélago pertence a Portugal e é puro, preservado e praticamente desconhecido. Você passará por encantadores lagos de crateras, fotografará cada miradouro e desfrutará plenamente da natureza exuberante. A propósito, você sabia que os Açores são vulcânicos? O melhor lugar para experimentar isso é nas Furnas em São Miguel, onde jorram gêiseres e fontes sulfurosas fervem.;En resa till Azorerna är en resa till paradiset. Denna ögrupp tillhör Portugal och är ren, oförstörd och praktiskt taget oupptäckt. Du vandrar förbi förtrollande kratersjöar, fotograferar varje miradouro och njuter till fullo av den frodiga naturen. Visste du förresten att Azorerna är vulkaniska? Det bästa stället att uppleva detta är i Furnas på São Miguel, där gejsrar sprutar och svavelkällor kokar.;En tur til Azorene er en tur til paradis. Denne øygruppen tilhører Portugal og er ren, uberørt og nesten uoppdaget. Du kan vandre forbi fortryllende kratersjøer, fotografere hver eneste miradouro og nyte den frodige naturen. Visste du forresten at Azorene er vulkansk? Det beste stedet å oppleve dette er i Furnas på São Miguel, der geysirer spruter og svovelkilder koker.;En rundtur på Azorerne er en tur til paradis. Denne øgruppe hører til Portugal og er uspoleret og næsten uopdaget. Du vil vandre forbi fortryllende kratersøer, fotografere hver eneste miradouro og nyde den frodige natur i fulde drag. Vidste du forresten, at Azorerne er vulkanske? Det bedste sted at opleve det er i Furnas på São Miguel, hvor gejsere springer op, og svovlkilderne bobler.
f047330b92040aa7c785ba3e31070791;destinations.name.bosniaHerzegovina;Bosnie-Herzégovine;Bosnië en Herzegovina;Bosnia-Herzegovina;Bósnia e Herzegovina;Bosnien-Hercegovina;Bosnia-Hercegovina;Bosnien-Herzegovina
4079dbba649b62f1b645cbc9cda1b01d;destinations.description.bosniaHerzegovina;;;;;;;
13b4791acee85b5f9d95ebebf9d728e5;destinations.name.corsica;Corse;Corsica;Corsica;Córsega;Korsika;Korsika;Korsika
99012154c98909d7698e941d5bfbf3ce;destinations.description.corsica;;;;;;;
78e066a77aa6579acdbe7aecdcafade1;destinations.name.cyprus;Chypre;Cyprus;Cyprus;Chipre;Cypern;Kypros;Cypern
96f95d8c28b3f7efe5e9cde3f07430f0;destinations.description.cyprus;;;;;;;
692b4d481c462d1592c4acf1a25f04a6;destinations.name.estonia;Estonie;Estland;Estonia;Estônia;Estland;Estland;Estland
fcabd4ffea9fbdbbede4076403c83be9;destinations.description.estonia;;;;;;;
a59f488063ceab3e5fb2c4d492e201e3;destinations.name.france;France;Frankrijk;France;França;Frankrike;Frankrike;Frankrig
193b26d74ddbb66183da29a2eed3db1d;destinations.description.france;;;;;;;
38c1d7914a69f463c5a4eaaf7d21a0cc;destinations.name.georgia;Géorgie;Georgië;Georgia;Geórgia;Georgien;Georgia;Georgien
d5f8b981ac3a62c8044894ac9a422c35;destinations.description.georgia;;;;;;;
72e0660b7686f5031f1b8d80cd58dde4;destinations.name.greece;Grèce;Griekenland;Greece;Grécia;Grekland ;Hellas;Grækenland
7b37eda595e60666429e394bac7c6ec3;destinations.description.greece;;;;;;;
c365e966742ef7bda0fd89c2779f47ef;destinations.name.ireland;Irland;Ierland;Ireland;Irlanda;Irland;Irland;Irland
7f2816d5369100b68b1d3fa9601387e7;destinations.description.ireland;;;;;;;
00f42a6ed513ec7b308d255ac9eed371;destinations.name.italy;Italie;Italië;Italy;Itália;Italien;Italia;Italien
